nombre_sensor,fecha,lectura
Acelerómetro 1,2008-01-01 00:40:31,0.013369999999999998
Acelerómetro 1,2008-01-01 00:40:32,-0.008600000000000002
Acelerómetro 1,2008-01-01 00:40:33,0.009830000000000004
Acelerómetro 1,2008-01-01 00:40:34,0.005359999999999999
Acelerómetro 1,2008-01-01 00:40:35,0.0027600000000000007
Acelerómetro 1,2008-01-01 00:40:36,0.0029400000000000047
Acelerómetro 1,2008-01-01 00:40:37,0.013670000000000002
Acelerómetro 1,2008-01-01 00:40:38,-0.014099999999999994
Acelerómetro 1,2008-01-01 00:40:39,0.010320000000000003
Acelerómetro 1,2008-01-01 00:40:40,0.001439999999999999
Acelerómetro 1,2008-01-01 00:40:41,-0.0065400000000000015
Acelerómetro 1,2008-01-01 00:40:42,0.0016500000000000009
Acelerómetro 1,2008-01-01 00:40:43,0.008080000000000006
Acelerómetro 1,2008-01-01 00:40:44,-0.0016000000000000012
Acelerómetro 1,2008-01-01 00:40:45,0.006669999999999998
Acelerómetro 1,2008-01-01 00:40:46,0.00818
Acelerómetro 1,2008-01-01 00:40:47,-0.009939999999999997
Acelerómetro 1,2008-01-01 00:40:48,0.015380000000000003
Acelerómetro 1,2008-01-01 00:40:49,0.0013000000000000008
Acelerómetro 1,2008-01-01 00:40:50,0.008020000000000005
Acelerómetro 1,2008-01-01 00:40:51,-0.0022900000000000004
Acelerómetro 1,2008-01-01 00:40:52,0.007960000000000002
Acelerómetro 1,2008-01-01 00:40:53,-0.004410000000000001
Acelerómetro 1,2008-01-01 00:40:54,0.012810000000000004
Acelerómetro 1,2008-01-01 00:40:55,-0.006660000000000002
Acelerómetro 1,2008-01-01 00:40:56,0.009260000000000004
Acelerómetro 1,2008-01-01 00:40:57,0.006459999999999999
Acelerómetro 1,2008-01-01 00:40:58,0.000910000000000002
Acelerómetro 1,2008-01-01 00:40:59,0.0005000000000000013
Acelerómetro 1,2008-01-01 00:41:00,0.0063000000000000035
Acelerómetro 1,2008-01-01 00:41:01,0.00429
Acelerómetro 1,2008-01-01 00:41:02,0.002540000000000002
Acelerómetro 1,2008-01-01 00:41:03,0.008320000000000003
Acelerómetro 1,2008-01-01 00:41:04,-0.003220000000000001
Acelerómetro 1,2008-01-01 00:41:05,0.00985
Acelerómetro 1,2008-01-01 00:41:06,0.006019999999999997
Acelerómetro 1,2008-01-01 00:41:07,0.005679999999999999
Acelerómetro 1,2008-01-01 00:41:08,-0.002499999999999999
Acelerómetro 1,2008-01-01 00:41:09,0.014840000000000004
Acelerómetro 1,2008-01-01 00:41:10,-0.001669999999999996
Acelerómetro 1,2008-01-01 00:41:11,0.009280000000000002
Acelerómetro 1,2008-01-01 00:41:12,0.0036099999999999995
Acelerómetro 1,2008-01-01 00:41:13,0.005379999999999999
Acelerómetro 1,2008-01-01 00:41:14,0.0048200000000000005
Acelerómetro 1,2008-01-01 00:41:15,0.0027000000000000006
Acelerómetro 1,2008-01-01 00:41:16,0.0012999999999999982
Acelerómetro 1,2008-01-01 00:41:17,-0.0003299999999999996
Acelerómetro 1,2008-01-01 00:41:18,0.008690000000000003
Acelerómetro 1,2008-01-01 00:41:19,0.006360000000000002
Acelerómetro 1,2008-01-01 00:41:20,0.006630000000000002
Acelerómetro 1,2008-01-01 00:41:21,0.004129999999999999
Acelerómetro 1,2008-01-01 00:41:22,0.006639999999999999
Acelerómetro 1,2008-01-01 00:41:23,0.0030299999999999993
Acelerómetro 1,2008-01-01 00:41:24,0.009980000000000003
Acelerómetro 1,2008-01-01 00:41:25,0.005389999999999998
Acelerómetro 1,2008-01-01 00:41:26,0.006190000000000002
Acelerómetro 1,2008-01-01 00:41:27,0.0111
Acelerómetro 1,2008-01-01 00:41:28,0.006610000000000006
Acelerómetro 1,2008-01-01 00:41:29,-0.0004500000000000002
Acelerómetro 1,2008-01-01 00:41:30,-0.0016700000000000007
Acelerómetro 1,2008-01-01 00:41:31,0.008929999999999999
Acelerómetro 1,2008-01-01 00:41:32,-0.0016399999999999982
Acelerómetro 1,2008-01-01 00:41:33,0.008150000000000001
Acelerómetro 1,2008-01-01 00:41:34,0.003970000000000001
Acelerómetro 1,2008-01-01 00:41:35,0.009340000000000017
Acelerómetro 1,2008-01-01 00:41:36,0.009590000000000005
Acelerómetro 1,2008-01-01 00:41:37,0.005790000000000001
Acelerómetro 1,2008-01-01 00:41:38,0.005879999999999999
Acelerómetro 1,2008-01-01 00:41:39,0.01242
Acelerómetro 1,2008-01-01 00:41:40,-0.0017400000000000017
Acelerómetro 1,2008-01-01 00:41:41,0.00731
Acelerómetro 1,2008-01-01 00:41:42,0.012060000000000001
Acelerómetro 1,2008-01-01 00:41:43,0.0009600000000000009
Acelerómetro 1,2008-01-01 00:41:44,0.006329999999999999
Acelerómetro 1,2008-01-01 00:41:45,0.004680000000000001
Acelerómetro 1,2008-01-01 00:41:46,0.0020000000000000013
Acelerómetro 1,2008-01-01 00:41:47,0.00655
